Nighthaven 1 7978.947754 -2501.133789 488.986420
NightSongWood 1 2454.38 -2943.27 124
NightsongWoods 1 2046.821045 -1874.254639 98.503624
NijelsPoint 1 147.011230 1231.578979 165.476013
North Point Tower 1 -2855.96 -3422.66 36.7473
North Tide's Run 0 873.391 1852.5 5.0548
NorthanderStead 0 -898.266 -1044.33 30.3478
NorthCoast 0 2955.79 99.8215 3.32947
NorthDale 0 3011.487793 -4941.438965 103.585503
Northfold Manor 0 -797.235 -2068.95 33.8337
NorthfoldManor 0 -797.235 -2068.95 33.8337
NorthGateOutpost 0 -5231.95 -2366.98 398.807
NorthpassTower 0 3181.779785 -4331.392090 137.688721
NorthPointTower 1 -2855.96 -3422.66 36.7473
Northridge Lumber Camp 0 2423.42 -1646.44 60.5098
NorthridgeLumberCamp 0 2423.42 -1646.44 104.5098
Northshire 0 -9015.916016 -79.441109 87.119759
Northshire Valley 0 -9043.76 -41.5906 88.3589
Northshire Vineyards 0 -9092.38 -368.684 73.6163
NorthshireValley 0 -9043.76 -41.5906 88.3589
NorthTidesRun 0 873.391 1852.5 5.0548
NorthwatchHold 1 -1986.584106 -3688.249756 18.316187
NoxiousGlade 0 2714.320801 -5455.482910 159.145081
NoxiousLair 1 -7779.897949 -2691.718262 9.146483
NoxiusLair 1 -8044.952148 -2525.117432 12.190827
OldTown 0 -8722.221680 409.911072 97.834869
Olsen's Farthing 0 134.209 1496.64 114.394
OlsensFarthing 0 134.209 1496.64 114.394
Onyxia 249 24.642082 -91.890625 -15.383862
OnyxiasLair 249 29.454847 -68.960884 -6.984023
Opthecarium 0 1457.613281 382.547668 -59.274662
OracleGlade 1 10661.183594 1875.747314 1323.455933
Orc Outpost A 0 -10859 -2663.38 7.80049
Orc Outpost B 0 -8687.39 -2330.38 155.916
OrcOutpost 0 -8687.39 -2330.38 155.916
Orgimmar 1 1484.36 -4417.03 24.4709
Orgrimmar 1 1502.711060 -4415.416016 21.551229
Outland Dark Portal 0 -11894.80 -3206.52 -14.62
Outside Hyjal Cave 1 4817 -1742 1168
Overlook Cliffs 0 -69.8514 -4536 7.28923
OverlookCliffs 0 -69.8514 -4536 17.28923
OwlWingThicket 1 5671.608887 -4963.664063 806.428711
Paladin Statue 0 981.477 -1821.84 80.4872
Park 0 -8755.550781 1094.032959 95.403732
Pass 0 -6181.394531 -2300.549072 285.692139
PillarsOfAsh 0 -8068.392578 -1603.971191 139.572449
Plaguewood 0 3130.170654 -3401.760986 139.477997
Pool of Tears 0 -10303.5 -3972.28 20.2882
PoolOfTears 0 -10303.5 -3972.28 20.2882
Pools of Arilthrien 1 9561.33 1743 1291.91
PoolsOfArilthrien 1 9561.33 1743 1291.91
PoolsOfVision 1 -1003.419006 261.579132 112.153397
PoolsOPfArlithrien 1 9556.240234 1654.770020 1299.489990
Programmer Island 451 16304.20 16318.10 69.44
Programmer Isle 451 16304.20 16318.10 69.44
ProgrammerIsland 451 16304.200195 16318.099609 69.444397
PurgationIsle 0 -1310.100708 567.087524 106.401627
Purple Night Elf Building 0 -5675.42 -4244.87 407.002
PvP Alliance Side 17 3049.02 -505.125 77.0384
PvP Alliance Start Point 37 -443 -1004 436
PvP Alliance Starting Area 30 -6.34645 -411.184 45.4318
PvP Area Horde Side 17 2876.37 -762.631 21.3474
PvP Badlands Portion 30 -1231.66 453.486 138.972
PvP Deadwind Pass 30 -1231.66 453.486 138.972
PvP Development Area 17 3305.46 609.966 39.5909
PvP Horde Start Point 37 -634 -492 385
PvP Horde Starting Area 30 -503.745 -194.215 58.5942
PvP Middle of Impact Crater 30 -219.279 -283.455 4.89101
PvP Second Badlands Portion 30 607.377 -1041.68 112.675
PvP Second Deadwind Pass 30 669.224 346.28 138.129
PvP Teldrassil Roots 17 3102.9 -2319.38 2
PvP Test VI Lettering 17 3707.52 -1190.21 0
PvP Top of Castle 17 1320 260 76
Pyrewood Village 0 -416.466 1543.87 17.5941
PyrewoodVillage 0 -416.466 1543.87 17.5941
Quel'Danil Night Elf Lodge 0 266.941 -2751.41 122.544
QuelDanilLodge 0 266.941 -2751.41 122.544
RagefireChasm 389 1.784903 -14.368461 -17.553291
Random Bay Ruins 0 -11712.7 -1758.67 22.4509
RaptorRidge 0 -3142.503906 -3239.810059 62.461185
Ratchet 1 -943.935 -3715.49 11.8385
Ratchet Troll Port Outpost 1 -943.935 -3715.49 11.8385
Raven Hill 0 -10750.1 323.644 38.0417
RavenHill 0 -10741.133789 316.201508 39.864437
Ravenhill Cemetery 0 -10316.7 342.295 59.6454
RavenHillCemetery 0 -10316.7 342.295 59.6454
Raynewood Retreat 1 2673.51 -1859.72 188.112
Raynewood Retreat 1 2673.51 -1859.72 188.112
RaynewoodRetreat 1 2563.473389 -1698.842285 154.017517
RazorfenDowns 129 2591.989502 1101.246460 51.859333
RazorfenKraul 1 -4464.921387 -1666.239258 90 4.054976
RazorfenKraul 47 1941.789551 1543.693604 81.661453
Razorhill 1 304.762 -4734.97 9.30458
RazorHill 1 315.720978 -4743.395508 9.486731
RazorwindCayon 1 900.676941 -4634.824219 17.787638
Rebel Camp 0 -11311.5 -195.19 76.3198
Red Cloud Mesa 1 -2928.26 -46.1054 188.892
Red Rocks 1 -1008.68 -1115.72 46.046
RedCloudMesa 1 -3157.063477 -121.666534 46.785294
RedridgeMountains 0 -9219.370117 -2149.939941 70.606003
RedRocks 1 -1008.68 -1115.72 46.046
Refuge Pointe 0 -1262.79 -2521.75 20.8021
RefugePointe 0 -1262.79 -2521.75 20.8021
RethressSanctum 1 2209.154541 -6439.119141 1.823270
RockOfDurotan 30 -896.410400 -525.779968 54.231255
RogueQuarter 0 1456.437622 104.916679 -61.853794
RottingOrchard 0 -11069.3 -927.315 63.502
Ruins 0 386.938 212.299 43.6994
Ruins of Alterac 0 522.608 -275.392 150.689
Ruins of Anderhol 0 1386.47 -1518.8 72.4034
Ruins of Jubuwal 0 -13382.6 2.10815 21.8683
Ruins of Lordaeron 0 1832.44 236.426 60.4171
Ruins of Mathystra 1 7373.38 -938.331 32.6196
Ruins of Zul'Kunda 0 -11693.9 702.532 49.9689
RuinsOfAlterac 0 522.608 -275.392 150.689
RuinsOfAnderhol 0 1386.47 -1518.8 72.4034
RuinsOfElderath 1 3546.8 -5287.96 109.935
RuinsOfIsildien 1 -5566.04 1449.82 20.1135
RuinsOfKelTheril 1 6476.201172 -4255.868652 665.202881
RuinsOfLordaeron 0 1801.575195 237.354675 62.753696
RuinsOfMathystra 1 7373.38 -938.331 32.6196
RuinsOfRavenwind 1 -2858.35 2611.48 58.3777
RuinsOfStardust 1 2178.007324 -288.449829 97.349899
RuinsOfThaurissan 0 -7798.315430 -2171.406982 133.010.437
RuinsOfZulKunda 0 -11693.9 702.532 49.9689
RuinsSolarsal 1 -4861.194336 3516.695068 22.865936
Rumored Entrance 0 -10377.2 -421.704 63.6252
RustmaulDigSite 1 -6495.56 -3472.69 -58.7786
RuttheranVillage 1 8697.154297 954.137939 12.482889
SacrificeAltar 0 -11685.248047 -2384.635254 -0.191840
Saldean's Farm 0 -10171.8 1195.41 36.4345
SaldeansFarm 0 -10171.8 1195.41 36.4345
SandsorrowWatch 1 -7164.642578 -3142.552979 11.071997
Sargeron 1 -242.347 764.848 98.7113
Sargeron 1 -242.347 764.848 98.7113
Sar'Theris Strand 1 -592.792 2592.84 15.467
SarTherisStrand 1 -592.792 2592.84 15.467
Satyrnaar 1 2728.898438 -2953.125488 141.112274
Satyrnaar 1 2757.59 -2967.58 143.882
ScarabWall 1 -8108.595938 1528.421631 2.130282
Scarlet Watch Post 0 3040.8 -552.374 122.216
ScarletMonastery 0 2843.565918 -692.133789 139.330215
ScarletWatchPost 0 3040.8 -552.374 122.216
Scholomance 289 199.427017 126.463890 134.911682
ScreechingCanyon 1 -5467.33 -1633.45 29.4245
Scuttle Coast 1 242.548 -5151.46 1.60441
ScuttleCoast 1 242.548 -5151.46 1.60441
SearingGorge 0 -7176.629883 -937.666992 170.205994
Sen'Jin Village 1 -844.586 -4924.29 20.8708
SenjinVillage 1 -827.923523 -4924.429688 19.965925
Sentinel Hill 0 -10510 1046.89 60.518
SentinelHill 0 -10602.918945 1073.727173 37.483387
Sentry Point 1 -3459.39 -4130.3 16.3786
SentryPoint 1 -3459.39 -4130.3 16.3786
Sepulchen 0 507.784 1611.33 124.921
Sepulcher 0 511.536011 1638.630005 120.417297
Seradene 0 724.846 -3996.11 149.735
Seradene Night Elf Portal 0 724.846 -3996.11 149.735
Sewers 0 1652.901367 732.490906 80.336517
Shadowfang Keep 0 -202.557 1666.88 79.7641
ShadowfangKeep 0 -202.557 1666.88 79.7641
ShadowfangKeep 0 -232.795914 1568.279419 76.890907 4.4
Shadowglen 1 10695.965820 765.934448 1321.327393
Shadowglen 1 10699.8 738.73 1325.881
ShadowpreyVillage 1 -1596.160034 3145.260010 67.833801
ShadraAlor 0 -464.208 -2837.23 110.073
Shadra'Alor 0 -464.208 -2837.23 110.073
Shady Rest Inn 1 -3719.26 -2530.63 69.58
ShadyRestInn 1 -3719.26 -2530.63 69.58
ShaolWatha 0 222.280518 -4312.259277 117.768990
ShatteredStrand 1 4260.729980 -6273.640137 90.228897
ShatterScarVale 1 5483.899902 -749.880981 334.621002
ShrineOfAessina 1 2681.045166 377.692535 67.860809
ShrineOfRemulos 1 7849.782227 -2196.984375 473.578766
SilverpineForest 0 511.536011 1638.630005 120.417297
SilverwindRefuge 1 2135.270020 -1189.903320 98.820641
SkitteringDark 0 1293.65 1957.71 19.5619
Skulk Rock 0 362.039 -3796.03 153.998
SkullRock 1 1452.830078 -4877.144043 11.878830
Slaughterhouse 0 2719.29 -5479.3 159.542
Slaughterhouse in Mushroom Field 0 3097.32 -3562.77 134.093
SleepingGorge 0 -10592.526367 -2131.213135 91.470261
SliteringScar 1 -7872.519043 -1344.782959 -275.458618
SlitheringScar 1 -7849.328613 -1366.022827 -272.196320
SludgeFen 1 1059.54 -3003.53 91.6441
Solliden Farmstead 0 2268.03 1333.63 34.7835
SollidenFarmstead 0 2268.03 1333.63 34.7835
Sorrow Hill 0 1064.09 -1718.04 61.1348
SorrowHill 0 1064.09 -1718.04 61.1348
South Tide's Run 0 -577.865 1807.08 8.2492
Southfury River 1 114.769 -3758.95 17.8907
SouthfuryRiver 1 114.769 -3758.95 17.8907
SouthGateOutpost 0 -5475.44 -2425.32 413.455
Southshore 0 -821.604 -544.654 15.0387
Southshore Human Harbor Town 0 -821.604 -544.654 15.0387
SouthwindVillage 1 -7200.202637 392.123505 24.907322
SpiritRise 1 -1009.292664 231.282547 134.587311
SpiritRock 1 -861.456604 -4283.674805 77.799149
SplinterspearJunction 0 -10382.543945 -2605.098877 21.684938
SplintertreePost 1 2188.609863 -2514.278564 81.024620
Starbreeze 1 9881.339844 448.189240 1302.783569
StarBreezeVillage 1 9859.089844 588.760986 1300.609985
StarbreezeVillage 1 9871.550781 599.985291 1301.371826
StarfallVillage 1 7166.167480 -3986.871094 742.871704
Statue of Liberty 0 -14740.7 -432.482 4.00624
SteamwidlePort 1 -6942.47 -4847.1 0.667853
Steelgrill's Depot 0 -5470.37 -662.312 392.674
Stockade 34 65.401131 0.765440 -22.531223
Stockades 34 49.821239 0.870144 -16.713627
Stonard 0 -10487.299805 -3256.870117 39.896400
Stonard Orc Outpost 0 -10452.5 -3263.59 20.1782
Stone Cairn Lake 0 -9325.33 -1038.92 65.3535
Stoneard 0 -10452.5 -3263.59 20.1782
StonebullLake 1 -2543.981201 -327.012756 -14.208938
StonehearthOutpost 30 23.982540 -298.187042 14.389221
StoneheartOutpost 30 24.943214 -304.787048 14.598613
Stonemaul Ruins 1 -4354.46 -3275.34 46.0475
StonemaulRuins 1 -4354.46 -3275.34 46.0475
StonesplinterValley 0 -5930.616699 -2939.032227 369.490936
Stonetalon 1 898.481995 922.687988 126.788002
Stonetalon Mountains 1 -239.089 -809.973 8.78944
Stonetalon Peak 1 2506.3 1470.14 262.722
StonetalonMountains 1 -122.390999 388.013000 94.485603
StonetalonPeak 1 2506.3 1470.14 262.722
Stonewatch 0 -9385.46 -3039.27 139.437
Stonewatch 0 -9385.46 -3039.27 139.437
StonewatchFalls 0 -9482.566406 -3325.852783 8.742759
Stonewrough Dam 0 -4771.99 -3329.01 345.504
StonewroughtDam 0 -4762.99 -3329.01 345.504
StonewroughtPass 0 -6356.700195 -2079.106445 243.570541
Stormgarde Keep 0 -1661.42 -1804.2 83.0723
StormgardeKeep 0 -1661.42 -1804.2 83.0723
StormrageBarrowDens 1 7565.919922 -2898.293701 460.125610
Stormwind 0 -8886.195313 574.577271 92.769859
Stormwind 0 -8913.23 554.633 93.7944
Stormwind Bank 0 -8937.08 640.4 100.645
Stormwind Canals 0 -8675.39 635.774 96.9275
Stormwind Cathedral of Light 0 -8513.49 861.197 111.039
Stormwind Cathedral Square 0 -8635.62 762.727 103.667
Stormwind City 0 -8913.23 554.633 93.7944
Stormwind Mage Quarter 0 -8896.36 834.148 99.5207
Stormwind Old Town 0 -8662.9 498.212 100.833
Stormwind Trade District 0 -8852.03 652.878 96.46
Stormwind Wizard's Sanctum 0 -9007.65 870.424 148.618
StormwindCastle 0 -8437.405273 349.017090 120.885674
StormwindKeep 0 -8491.708984 397.007629 108.385765
StormwindStockadesEntrance 0 -8764.827148 846.075256 87.484169
StormwindVaultEntrance 0 -8667.559570 623.562988 85.405403
StoutlagerInn 0 -5390.180176 -2953.929932 322.029999
Strahnbrad 0 679.813 -965.173 164.598
Strahnbrad 0 679.813 -965.173 164.598
StranglethornVale 0 -11634.799805 -54.069698 13.443900
Stratholme 329 3176.634277 -4039.275879 105.463600
Sunken Temple 0 -10349.1 -3849.67 -25.6078
SunkenTemple 109 -314.229004 99.879997 -131.848694
Sunrock Retreat 1 -191.661 -301.87 12.2698
SunRockRetreat 1 948.365417 955.290466 104.506050
SwampOfSorrows 0 -10487.299805 -3256.870117 39.896400
TalondeepPath 1 1943.135132 -741.766113 113.109909
Tanaris 1 -6942.47 -4847.1 0.667853
Tanaris 1 -7373.689941 -2950.200439 10.759752
Tarren Mill 0 -28.1484 -899.243 56.0704
TarrenMill 0 -35.815273 -925.229736 54.500916
TarrenMills 0 -7.355900 -936.734009 62.333599
Tauren Camp Narache 1 -2905.3 -253.768 56.0612
Tauren Village 1 -4369.68 242.294 25.4133
TaurenCampNarache 1 -2905.3 -253.768 56.0612
Teldrassil 1 10708.799805 762.091980 1321.369995
TempleGardens 1 9935.339844 2506.108643 1317.824219
TempleOfArkkoran 1 4060.069092 -7258.750000 7.643451
TempleOfAtalHakka 0 -10474.020508 -3817.296631 28.985811
TempleofAtalHakkar 0 -10429.44 -3828.84 -31.63
TempleOfTheMoon 1 9674.555664 2524.820801 1333.899292
Terrace of Repose 0 2922.59 -740.071 153.983
TerronRun 1 -7866.75 -630.03 -260.563
Terror Run 1 -7866.75 -630.03 -260.563
Terrordale 0 2963.224854 -2791.649414 110.827408
TerrorRun 1 -7817.092285 -1036.337646 -265.721008
TerrorwebTunnel 0 2741.584717 -2471.744141 74.780006
Thalanaar 1 -4517.1 -780.415 -40.736
Thalanaar 1 -4517.1 -780.415 -40.736
Thandol Span 0 -2336.47 -2509.82 85.2212
The Altar of Zul 0 -295.384 -3459.12 194.005
The Bulwark 0 1716.02 -788.217 56.844
The Cauldron 0 -6892.24 -1342.38 239.913
The Crossroads 1 -456.263 -2652.7 95.615
The Dawning Isles 0 982.34 201.239 34.9509
The Dead Field 0 1035.91 1540.85 30.525
The Decrepit Fairy 0 675.698 974.873 34.8849
The Den of Flame 1 -4336.82 -3018.67 33.1744
The Dor'danil Barrow Den 1 1775.1 -2679.19 111.666
The Dragonmurk 1 -4197.56 -2873.76 44.6771
The Drowned Reef 0 -2200.52 -1685.18 -34.4569
The Forgotten Pools 1 110.197 -1891.39 93.5444
The Greymane Wall 0 -757.376 1527.28 17.2465
The Ivar Patch 0 1285.69 1242.33 52.6914
The Loch Lake 0 -5201.86 -3136.59 298.761
The Long Wash 1 5028.14 534.745 7.28397
The Maclure Vineyards 0 -9881.4 88.8972 33.3196
The North Coast 0 2955.79 99.8215 3.32947
The Racetrack 1 -6202.16 -3901.68 -60.2858
The Rotting Orchard 0 -11069.3 -927.315 63.502
The Rustmaul Dig Site 1 -6495.56 -3472.69 -58.7786
The Savage Coast 0 -13274.4 769.951 2.45505
The Screeching Canyon 1 -5467.33 -1633.45 29.4245
The Sepulcher 0 507.784 1611.33 124.921
The Skittering Dark 0 1293.65 1957.71 19.5619
The Sludge Fen 1 1059.54 -3003.53 91.6441
The Stagnant Oasis 1 -1330.17 -3120.07 91.6667
The Stonefiled Farm 0 -9964.72 391.509 35.6555
The Tainted Scar 0 -12134.71 -2455.53 19.61
The Throne Room 0 1628.3 239.925 64.5006
The Uplands 0 1239.12 -286.705 42.4764
The Verdant Fields 169 -2128.12 -1005.89 132.213
The Vile Reef 0 -12258.9 621.105 -68.3247
The Writhing Haunt 0 1487.77 -1884.87 59.2039
TheAltarOfZul 0 -295.384 -3459.12 194.005
TheBalwark 0 1716.02 -788.217 56.844
TheBarrens 1 90.100304 -1943.439941 79.472702
TheBlackMorass 269 -2061.120117 6635.970215 -144.595993
TheBulwark 0 1636.094360 -1011.360474 76.112404
TheCauldron 0 -6892.24 -1342.38 239.913
TheCleftOfShadow 1 1805.406006 -4337.110352 -11.187704
TheCommons 0 -4920.611816 -955.967468 501.509644
TheCrossroads 1 -456.263 -2652.7 95.615
TheDaggerHills 0 -11275.535156 1448.203979 89.078476
TheDarkenedBank 0 -10015.901367 -575.456543 42.751480
TheDawningIsles 0 982.34 201.239 34.9509
TheDeadAcre 0 -10776.184570 881.871765 33.919949
TheDeadField 0 1035.91 1540.85 30.525
TheDecrepitFairy 0 675.698 974.873 34.8849
TheDen 1 -604.922363 -4156.990723 43.211208
TheDenOfFlame 1 -4336.82 -3018.67 33.1744
TheDrag 1 1860.462280 -4513.910645 23.657042
TheDustPlains 0 -11116.340820 585.336975 34.417656
TheDwarvenDistrict 0 -8434.686523 605.974548 94.966866
TheForgottenCoast 1 -4508.915527 2041.681274 51.387192
TheForlornCavern 0 -4637.038086 -1101.532227 501.280670
TheForstriderLodge 0 -5675.42 -4244.87 407.002
TheFungalVale 0 2448.253174 -3703.935791 179.083074
TheGapingChasm 1 -9311.041016 -3945.896240 10.662844
TheGreatForge 0 -4795.882324 -1113.264648 498.807220
TheGreatLife 1 -4619.15 -1850.91 86.0563
TheGreymaneWall 0 -757.376 1527.28 17.2465
TheHeadland 0 15.168597 -337.261627 130.995499
TheHiddenGrove 1 7641.779297 -4935.770020 696.609314
Thelsamar 0 -5335.61 -2982.58 332.669
Thelsamar 0 -5335.61 -2982.58 332.669
TheMaclureVineyards 0 -9881.4 88.8972 33.3196
TheMageQuarter 0 -8979.437500 851.161499 105.584290
TheMagicQuarter 0 1733.624634 103.444260 -61.857044
TheMakersTerrace 0 -6092.32 -3214.55 262.727
TheMarshlands 1 -7286.009766 -2125.060059 -272.114014
TheMarshlands 1 -7353.570313 -1792.674805 -266.037170
TheMilitartWard 0 -4970.645508 -1210.703491 501.828949
TheMoltenBridge 230 1097.989990 -466.493988 -96.071899
TheMoltenCore 409 1115.219971 -462.959015 -95.014801
TheMonstersGlaive 1 4565.216797 438.446320 32.913326
TheMysticWard 0 -4678.188477 -968.720642 501.659424
TheNorthCoast 0 2955.79 99.8215 3.32947
TheNoxiousGlade 0 2714.320801 -5455.482910 159.145081
TheNoxiousLair 1 -7779.897949 -2691.718262 9.146483
TheNoxiusLair 1 -8044.952148 -2525.117432 12.190827
TheOpthecarium 0 1457.613281 382.547668 -59.274662
TheOracleGlade 1 10661.183594 1875.747314 1323.455933
ThePark 0 -8755.550781 1094.032959 95.403732
ThePillarsOfAsh 0 -8068.392578 -1603.971191 139.572449
ThePoolsOfVision 1 -1003.419006 261.579132 112.153397
Theramore Isle City 1 -3729.36 -4421.41 30.4474
Theramore Isle Lighthouse 1 -3688.18 -4760.14 0.909682
TheramoreIsle 1 -3615.489990 -4467.339844 24.314100
TheramoreIsleCity 1 -3729.36 -4421.41 30.4474
TheRogueQuarter 0 1456.437622 104.916679 -61.853794
TheRottingOrchard 0 -11069.3 -927.315 63.502
TheRuinsOfLordaeron 0 1801.575195 237.354675 62.753696
TheRuinsOfStardust 1 2178.007324 -288.449829 97.349899
TheRustmaulDigSite 1 -6495.56 -3472.69 -58.7786
TheScreechingCanyon 1 -5467.33 -1633.45 29.4245
TheSepulchen 0 507.784 1611.33 124.921
TheSewers 0 1652.901367 732.490906 80.336517
TheShatteredStrand 1 4260.729980 -6273.640137 90.228897
TheShrineOfAessina 1 2681.045166 377.692535 67.860809
TheSkitteringDark 0 1293.65 1957.71 19.5619
TheSliteringScar 1 -7872.519043 -1344.782959 -275.458618
TheSlitheringScar 1 -7849.328613 -1366.022827 -272.196320
TheSludgeFen 1 1059.54 -3003.53 91.6441
TheTalondeepPath 1 1943.135132 -741.766113 113.109909
TheTempleGardens 1 9935.339844 2506.108643 1317.824219
TheTempleofAtalHakkar 0 -10429.44 -3828.84 -31.63
TheTempleOfTheMoon 1 9674.555664 2524.820801 1333.899292
TheThreeCorners 0 -3239.780762 -2461.007568 15.600349
TheTradeDistrict 0 -8823.791992 629.658325 93.978142
TheUndercroft 0 1718.679565 -3281.455322 89.658745
TheValleyOfHonor 1 2002.989502 -4698.967285 24.646027
TheValleyOfSpirits 1 1550.972900 -4179.396973 40.295380
TheValleyOfStrength 1 1719.052124 -3948.284912 49.056252
TheValleyOfWisdom 1 1931.810303 -4282.285156 29.067131
TheVault 0 -8653.45 606.19 91.16 5.37
TheVentureCoMine 1 -1445.533936 -1064.138306 143.596039
TheVice 0 -10889.762695 -2291.202637 117.131104
TheViceCorners 0 -10852.972656 -2087.440186 121.918381
TheWrithingHaunt 0 1462.130005 -1864.020020 58.702801
TheYorgenFarmstead 0 -11105.4 -500.791 32.8518
TheZoramStrand 1 3567.666260 967.583191 2.014670
Thoradin's Wall 0 -839.599 -1590.32 54.1962
ThoradinsWall 0 -798.028748 -1536.256836 54.649662
ThoradinsWall 0 -839.599 -1590.32 54.1962
ThoriumPoint 0 -6492.687012 -1035.333740 346.992615
ThousandNeedles 1 -4932.529785 -1596.050049 84.815697
Three Frozen Ancients 1 6200 -1035 387
ThreeCorners 0 -3239.780762 -2461.007568 15.600349
ThreeFrozenAncients 1 6200 -1035 387
Thunder Axe Fortress 1 -439.192 1708.22 125.856
Thunder Ridge 1 925.127 -4038.29 -13.338
ThunderAxeFortress 1 -439.192 1708.22 125.856
thunderbluff 1 -1285.417847 176.522873 129.993927
Thunderbrew 0 -5601.459961 -530.747009 395.483002
ThunderbrewDistillery 0 -5601.459961 -530.747009 395.483002
ThunderhornWaterWell 1 -1829.212036 -231.982346 -9.424808
ThunderRidge 1 925.127 -4038.29 -13.338
TimbermawHold 1 6794.399414 -2076.202393 624.164917
TimbermawPost 1 6485.091797 -3158.416016 570.607422
TinkerTown 0 -4830.766113 -1271.904663 501.867798
Tiragarde Keep 1 -250.245 -5070.41 22.5875
TiragardeKeep 1 -141.195419 -4987.035156 21.723747
TirisfalGlades 0 2019.349365 1904.359375 105.144447
ToDanBaladarPass 0 417.003540 -1015.843079 111.708763
ToHifal 1 4541.943848 -3983.917725 941.822388
Top of Blackrock Mountain 0 -7468 -1082 896
TopOfBlackRockMountain 0 -7468 -1082 900
Tower of Althalaxx 1 7177.46 -761.607 59.6101
TowerOfAlgalor 0 -9281.937500 -3332.111328 115.565613
TowerOfAlthalaxx 1 7177.46 -761.607 59.6101
TowerOfAzora 0 -9527.475586 -686.063782 62.250217
TowerPoint 30 -695.935974 -427.200562 87.997581
TradeDistrict 0 -8823.791992 629.658325 93.978142
TradesmensTerrace 1 9764.547852 2313.619141 1327.683228
Tranquil Gardens Cemetery 0 -10993.3 -1331.19 52.7805
TranquilGardenCemetery 0 -10993.3 -1331.19 52.7805
Twilight Grove 0 -10385 -424.696 63.534
TwilightGrove 0 -10385 -424.696 63.534
TwilightPost 1 -6750.621582 1593.255127 6.716227
TwilightShore 1 4988.970215 547.002014 5.379290
TwilightVale 1 4916.990234 328.429993 36.767799
Two Giant Sitting Dwarfs 0 -5829.66 -2585.59 311.971
Tyr's Hand 0 1612.63 -5524.9 111.148
TyrsHand 0 1683.561401 -5329.516113 73.666435
Uldaman 70 -228.192993 46.160198 -46.018631
Undercity 0 1831.26 238.53 60.52
Undercity 0 1832.44 236.426 60.4171
Undercity Caves 0 1614.68 643.289 37.0547
Undercity Magic Quarter 0 1786.82 47.9279 -29.1457
Undercity Rogue's Quarter 0 1466.11 49.6445 -62.2932
Undercity The Apothecarium 0 1410.31 430.512 -80.3588
Undercity Trade Quarter 0 1586.48 239.562 -52.149
Undercity War Quarter 0 1658.95 303.76 -42.6923
Undercroft 0 1718.679565 -3281.455322 89.658745
Underwater Dark Portal 1 3466.36 -6656.29 -58.5217
Underwater Developer's Playground 1 -11700.4 2282.02 -11.8416
Unfinished Hills 0 -13010.2 -1617.82 146.263
Unfinished Mansion 0 2853.92 -718.217 148.381
Unfinished Temple 0 -11845 -1199.29 77.2075
UnfinishedHills 0 -13010.2 -1617.82 146.263
UnfinishedLand 0 2231.971191 2242.839111 99.736877
UnfinishedLocation 0 -987.449 1585.69 53.4298
Ungoro Crater 1 -7434.56 -1983.21 -270.149
UnGoroCrater 1 -7932.488281 -2139.605469 -230.728043
Unknown Big Dwarf City 0 -4053.99 -3450.62 283.383
Unknown City A 0 3653.67 -3609.77 137.118
Unknown City B 1 -9678.11 1530.11 43.025
Unknown Dwarf Fortress A 0 -6380.77 -3139.89 301.111
Unknown Dwarf Fortress B 0 -1266.15 -1198.95 40.1765
Unknown Mine 0 -870.601 233.102 9.93092
UnkownCity 1 -9678.11 1530.11 43.025
Ursolan 1 4219.368652 -5609.947754 118.165573
Valgan's Field 0 964.877 1238.75 48.0979
Valley of Heroes 0 -8951.62 524.373 96.6275
Valley of Spears 1 -1482.87 2855.86 112.854
Valley of Trials Bindpoint 1 -636.469 -4243.52 38.1339
ValleyOfHonor 1 2002.989502 -4698.967285 24.646027
ValleyOfKings 0 -5840.930664 -2577.821777 310.545868
ValleyofSpears 1 -1270.565674 2849.625488 113.745155
ValleyOfSpirits 1 1551.212891 -4180.577148 40.374092
ValleyOfStrength 1 1719.052124 -3948.284912 49.056252
ValleyOfTheWatchers 1 -9418.250977 -2761.614502 19.963856
ValleyofTrials 1 -598.203857 -4330.148926 37.684067
ValleyOfWisdom 1 1931.810303 -4282.285156 29.067131
ValorsRest 1 -6379.740234 -304.356720 -1.866578
Vault 0 -8653.45 606.19 91.16 5.37
VentureCoBaseCamp 0 -12026.053711 -524.548828 10.881814
VentureCoMine 1 -1445.533936 -1064.138306 143.596039
Vice 0 -10889.762695 -2291.202637 117.131104
ViceCorners 0 -10852.972656 -2087.440186 121.918381
VileReef 0 -12133.724609 938.409241 2.743071
Village 0 2016.11 -4486.36 73.6226
WailingCaverns 1 -746.207275 -2213.178955 14.890936
WallingCaverns 43 -164.995895 135.502792 -73.215523
WarQuarters 0 1775.763062 418.223969 -58.030880
WarriorsTerrace 1 9951.548828 2279.601807 1341.393311
WarsongLumberCamp 1 2690.319580 -3452.450195 113.581764
WarsonGulch 48 -152.983551 106.329994 -40.095310
WeazelsCrater 1 -5878.111816 -3864.679199 -61.086304
WebwinderPath 1 591.835754 327.223175 46.658012
Weird Flowers 0 -3256.88 -2718.36 9.41205
Welgars ExcavationSite 0 -3522.96 -1848.58 25.1502
WellspringLake 1 10376.837891 1625.690552 1288.906250
WestbrookGarrison 0 -9646.46 679.589 37.4136
Western Strand 0 -1019.67 -359.442 5.13463
Westfall 0 -10645.900391 1179.060059 48.178101
