4225,2265,7,Saenorion
4226,2272,7,Ulthir
4228,2274,7,Vaean
4229,2264,7,Mythrin'dir
4230,2277,7,Yldan
4231,2258,7,Kieran
4232,2257,7,Glorandiir
4233,2263,7,Mythidan
4234,2249,7,Andrus
4235,2271,7,Turian
4236,2246,7,Cyridan
4240,2244,7,Caynrus
4241,2262,7,Mydrannul
4242,9956,1,Frostsaber Companion
4243,613,1,Nightshade
4244,780,1,Shadow
4248,2713,1,Pesterhide Hyena
4249,10903,1,Pesterhide Snarler
4250,2726,1,Galak Packhound
4251,10318,9,Goblin Racer
4252,2490,9,Gnome Racer
4254,3092,7,Geofram Bouldertoe
4255,2284,7,Brogus Thunderbrew
4256,3093,7,Golnir Bouldertoe
4257,2286,7,Lana Thunderbrew
4258,3097,7,Bengus Deepforge
4259,3098,7,Thurgrum Deepforge
4260,1269,9,Venture Co. Shredder
4262,14613,7,Darnassus Sentinel
4263,957,1,Deepmoss Hatchling
4264,336,1,Deepmoss Matriarch
4265,4236,7,Nyoma
4266,4235,7,Danlyia
4267,2313,7,Daelyshia
4273,2725,7,Keeper Ordanus
4274,2352,1,Fenrus the Devourer
4275,2353,7,Archmage Arugal
4276,7157,7,Piznik
4277,2421,3,Eye of Kilrogg
4278,3223,6,Commander Springvale
4279,522,7,Odo the Blindwatcher
4280,2475,7,Scarlet Preserver
4281,2517,7,Scarlet Scout
4282,2513,7,Scarlet Magician
4283,2520,7,Scarlet Sentry
4284,2496,7,Scarlet Augur
4285,2505,7,Scarlet Disciple
4286,2522,7,Scarlet Soldier
4287,2463,7,Scarlet Gallant
4288,2498,7,Scarlet Beastmaster
4289,2509,7,Scarlet Evoker
4290,2511,7,Scarlet Guardsman
4291,2507,7,Scarlet Diviner
4292,2476,7,Scarlet Protector
4293,2518,7,Scarlet Scryer
4294,2524,7,Scarlet Sorcerer
4295,2514,7,Scarlet Myrmidon
4296,5725,7,Scarlet Adept
4297,2503,7,Scarlet Conjuror
4298,2462,7,Scarlet Defender
4299,2501,7,Scarlet Chaplain
4300,2525,7,Scarlet Wizard
4301,2500,7,Scarlet Centurion
4302,2461,7,Scarlet Champion
4303,2492,7,Scarlet Abbot
4304,2709,1,Scarlet Tracking Hound
4305,4417,7,Kriggon Talsone
4306,2607,7,Scarlet Torturer
4307,4415,7,Heldan Galesong
4308,5430,6,Unfettered Spirit
4309,4511,7,Gorm Grimtotem
4310,4512,7,Cor Grimtotem
4311,4515,7,Holgar Stormaxe
4312,2411,7,Tharm
4314,1652,7,Gorkas
4316,1535,1,Kolkar Packhound
4317,2412,7,Nyse
4319,2415,7,Thyssiana
4320,2416,7,Caelyb
4321,2417,7,Baldruc
4323,715,2,Searing Hatchling
4324,397,2,Searing Whelp
4328,8310,2,Firemane Scalebane
4329,143,2,Firemane Scout
4331,8249,2,Firemane Ash Tail
4334,8309,2,Firemane Flamecaller
4339,6374,2,Brimgore
4341,1080,1,Drywallow Crocolisk
4342,925,1,Drywallow Vicejaw
4343,814,1,Drywallow Snapper
4344,2548,1,Mottled Drywallow Crocolisk
4345,807,1,Drywallow Daggermaw
4351,2571,1,Bloodfen Raptor
4352,1962,1,Bloodfen Screecher
4355,2574,1,Bloodfen Scytheclaw
4356,11315,1,Bloodfen Razormaw
4357,2573,1,Bloodfen Lashtail
4358,4920,7,Mirefin Puddlejumper
4359,652,7,Mirefin Murloc
4360,5243,7,Mirefin Warrior
4361,478,7,Mirefin Muckdweller
4362,11293,7,Mirefin Coastrunner
4363,5286,7,Mirefin Oracle
4364,9135,7,Strashaz Warrior
4366,9134,7,Strashaz Serpent Guard
4368,11258,7,Strashaz Myrmidon
4370,11266,7,Strashaz Sorceress
4371,6750,7,Strashaz Siren
4374,2423,1,Strashaz Hydra
4376,545,1,Darkmist Spider
4377,2539,1,Darkmist Lurker
4378,2538,1,Darkmist Recluse
4379,2541,1,Darkmist Silkspinner
4380,2537,1,Darkmist Widow
4382,2024,4,Withervine Creeper
4385,697,4,Withervine Rager
4386,631,4,Withervine Bark Ripper
4387,1549,4,Withervine Mire Beast
4388,2602,1,Young Murk Thresher
4389,2601,1,Murk Thresher
4390,6431,1,Elder Murk Thresher
4391,1145,7,Swamp Ooze
4392,2569,7,Corrosive Swamp Ooze
4393,11137,7,Acidic Swamp Ooze
4396,4829,1,Mudrock Tortoise
4397,7836,1,Mudrock Spikeshell
4398,7837,1,Mudrock Burrower
4399,7840,1,Mudrock Borer
4400,7839,1,Mudrock Snapjaw
4401,2426,7,Muckshell Clacker
4402,2598,7,Muckshell Snapclaw
4403,2599,7,Muckshell Pincer
4404,2600,7,Muckshell Scrabbler
4405,1817,7,Muckshell Razorclaw
4407,2427,7,Teloren
4409,2432,7,Gatekeeper Kordurus
4411,2424,1,Darkfang Lurker
4412,2546,1,Darkfang Creeper
4413,2543,1,Darkfang Spider
4414,2542,1,Darkfang Venomspitter
4415,11348,1,Giant Darkfang Spider
4416,2438,7,Defias Strip Miner
4417,2440,7,Defias Taskmaster
4418,2447,7,Defias Wizard
4419,5445,7,Race Master Kronkrider
4420,4652,7,Overlord Ramtusk
4421,4642,7,Charlga Razorflank
4422,2450,1,Agathelos the Raging
4423,2451,4,Darnassian Protector
4424,6097,7,Aggem Thorncurse
4425,4735,1,Blind Hunter
4427,6104,7,Ward Guardian
4428,4644,7,Death Speaker Jargba
4429,7192,7,Goblin Pit Crewman
4430,5435,7,Gnome Pit Crewman
4435,6109,7,Razorfen Warrior
4436,6108,7,Razorfen Quilguard
4437,4758,7,Razorfen Warden
4438,6078,7,Razorfen Spearhide
4440,6112,7,Razorfen Totemic
4442,6103,7,Razorfen Defender
4444,2689,7,Deathstalker Vincent
4451,4568,7,Auld Stonespire
4452,5426,7,Kravel Koalbeard
4453,5428,7,Wizzle Brassbolts
4454,5427,7,Fizzle Brassbolts
4455,796,7,Red Jack Flint
4456,4691,7,Fiora Longears
4457,652,7,Murkgill Forager
4458,478,7,Murkgill Hunter
4459,5286,7,Murkgill Oracle
4460,5243,7,Murkgill Lord
4461,5243,7,Murkgill Warrior
4462,6031,7,Blackrock Hunter
4463,6030,7,Blackrock Summoner
4464,6042,7,Blackrock Gladiator
4465,6509,7,Vilebranch Warrior
4466,6513,7,Vilebranch Scalper
4467,6536,7,Vilebranch Soothsayer
4468,11141,7,Jade Sludge
4469,358,7,Emerald Ooze
4472,146,6,Haunting Vision
4474,4631,6,Rotting Cadaver
4475,10971,6,Blighted Zombie
4476,915,6,Screaming Haunt
4479,4021,7,Fardel Dabyrie
4480,4025,7,Kenata Dabyrie
4481,4024,7,Marcel Dabyrie
4483,4207,7,Moktar Krin
4484,2594,7,Feero Ironhand
4485,5535,7,Belgrom Rockmaul
4486,4012,7,Genavie Callow
4488,10197,7,Parqual Fintallas
4489,3907,7,Braug Dimspirit
4490,974,7,Grenka Bloodscreech
4493,10298,7,Scarlet Avenger
4494,10307,7,Scarlet Spellbinder
4495,5438,7,Gnome Pit Boss
4496,7191,7,Goblin Pit Boss
4498,4171,7,Maurin Bonesplitter
4499,4766,4,Rok'Alim the Pounder
4500,11571,7,Overlord Mok'Morokk
4501,11539,7,Draz'Zilb
4502,3193,7,Tharg
4503,11530,7,Mudcrush Durtfeet
4504,10579,7,Frostmaw
4505,2557,7,Bloodsail Deckhand
4506,1902,7,Bloodsail Swabby
4507,2591,7,Daisy
4508,7155,7,Willix the Importer
4509,2595,7,Sargath
4510,2596,7,Heralath Fallowbrook
4511,4713,1,Agam'ar
4512,4714,1,Rotting Agam'ar
4514,2453,1,Raging Agam'ar
4515,6093,7,Death's Head Acolyte
4516,6098,7,Death's Head Adept
4517,6096,7,Death's Head Priest
4518,6099,7,Death's Head Sage
4519,6100,7,Death's Head Seer
4520,4647,7,Razorfen Geomancer
4521,9055,7,Treshala Fallowbrook
4522,6110,7,Razorfen Dustweaver
4523,6111,7,Razorfen Groundshaker
4525,4647,7,Razorfen Earthbreaker
4526,5494,4,Wind Howler
4528,9589,4,Stone Rumbler
4530,1963,7,Razorfen Handler
4531,4453,7,Razorfen Beast Trainer
4532,6105,7,Razorfen Beastmaster
4534,1535,1,Tamed Hyena
4535,704,1,Tamed Battleboar
4538,1955,1,Kraul Bat
4539,1954,1,Greater Kraul Bat
4540,2603,7,Scarlet Monk
4541,4754,7,Blood of Agamaggan
4542,2605,6,High Inquisitor Fairbanks
4543,11396,6,Bloodmage Thalnos
4544,4204,7,Krueg Skullsplitter
4545,4206,7,Nag'zehn
4546,4208,7,Bor'zehn
4547,4205,7,Tarkreu Shadowstalker
4548,2609,1,Steelsnap
4549,2655,7,William Montague
4550,3942,6,Ophelia Montague
4551,2638,7,Michael Garrett
4552,2662,7,Eunice Burch
4553,2647,7,Ronald Burch
4554,2674,7,Tawny Grisette
4555,2660,7,Eleanor Rusk
4556,2629,7,Gordon Wendham
4557,2636,7,Louis Warren
4558,2666,7,Lauren Newcomb
4559,2653,7,Timothy Weldon
4560,2654,7,Walter Ellingson
4561,2622,7,Daniel Bartlett
4562,2652,7,Thomas Mordan
4563,2675,7,Kaal Soulreaper
4564,2637,7,Luther Pickman
4565,2646,7,Richard Kerwin
4566,10733,6,Kaelystia Hatebringer
4567,2644,7,Pierce Shackleton
4568,2657,7,Anastasia Hartwell
4569,2619,7,Charles Seaton
4570,2673,7,Sydney Upton
4571,2640,7,Morley Bates
4572,2650,7,Silas Zimmer
4573,2612,7,Armand Cromwell
4574,2667,7,Lizbeth Cromwell
4575,2663,7,Hannah Akeley
4576,2634,7,Josef Gregorian
4577,2671,7,Millie Gregorian
4578,2664,7,Josephine Lister
4580,2668,7,Lucille Castleton
4581,2648,7,Salazar Bloch
4582,2659,7,Carolyn Ward
4583,2639,7,Miles Dexter
4584,2631,7,Gregory Charles
4585,2625,7,Ezekiel Graves
4586,2630,7,Graham Van Talen
4587,2661,7,Elizabeth Van Talen
4588,2613,7,Arthur Moore
4589,2635,7,Joseph Moore
4590,2633,7,Jonathan Chambers
4591,2670,7,Mary Edras
4592,2642,7,Nathaniel Steenwick
4593,2620,7,Christoph Walker
4594,2658,7,Angela Curthas
4595,2614,7,Baltus Fowler
4596,2632,7,James Van Brunt
4597,2649,7,Samuel Van Brunt
4598,2617,7,Brom Killian
4599,2672,7,Sarah Killian
4600,2628,7,Geoffrey Hartwell
4601,2627,7,Francis Eliot
4602,2616,7,Benijah Fenner
4603,2643,7,Nicholas Atwood
4604,2656,7,Abigail Sawyer
4605,2615,7,Basil Frye
4606,10723,6,Aelthalyste
4607,2626,7,Father Lankester
4608,2618,7,Father Lazarus
4609,2624,7,Doctor Marsh
4610,2676,6,Algernon
4611,2623,7,Doctor Herbert Halsey
4612,1201,6,Boyle
4613,2621,7,Christopher Drakul
4614,2669,7,Martha Alliestar
4615,2665,7,Katrina Alliestar
4616,12955,7,Lavinia Crowe
4617,2651,7,Thaddeus Webb
4618,4898,7,Martek the Exiled
4619,2021,3,Geltharis
4620,11573,7,Fobeed
4623,6103,7,Quilguard Champion
4624,7102,7,Booty Bay Bruiser
4625,6101,7,Death's Head Ward Keeper
4627,1131,3,Arugal's Voidwalker
4629,2704,7,Trackmaster Zherin
4630,7199,7,Pozzik
4631,7106,7,Wharfmaster Lozgil
4632,9447,7,Kolkar Centaur
4633,9445,7,Kolkar Scout
4634,4874,7,Kolkar Mauler
4635,4871,7,Kolkar Windchaser
4636,9448,7,Kolkar Battle Lord
4637,9446,7,Kolkar Destroyer
4638,2292,7,Magram Scout
4639,9428,7,Magram Outrunner
4640,2293,7,Magram Wrangler
4641,9429,7,Magram Windchaser
4642,9431,7,Magram Stormer
4643,9430,7,Magram Pack Runner
4644,9432,7,Magram Marauder
4645,4583,7,Magram Mauler
4646,9420,7,Gelkis Outrunner
4647,9421,7,Gelkis Scout
4648,9422,7,Gelkis Stamper
4649,9423,7,Gelkis Windchaser
4651,9424,7,Gelkis Earthcaller
4652,9426,7,Gelkis Mauler
4653,9425,7,Gelkis Marauder
4654,9434,7,Maraudine Scout
4655,9435,7,Maraudine Wrangler
4656,9436,7,Maraudine Mauler
4657,9438,7,Maraudine Windchaser
4658,9440,7,Maraudine Stormer
4659,9439,7,Maraudine Marauder
4660,2710,1,Maraudine Bonepaw
4661,1068,4,Gelkis Rumbler
4662,2716,1,Magram Bonepaw
4663,4700,7,Burning Blade Augur
4664,4703,7,Burning Blade Reaver
4665,4698,7,Burning Blade Adept
4666,4702,7,Burning Blade Felsworn
4667,4706,7,Burning Blade Shadowmage
4668,4710,7,Burning Blade Summoner
4670,6741,3,Hatefury Rogue
4671,2021,3,Hatefury Trickster
4672,2014,3,Hatefury Felsworn
4673,11331,3,Hatefury Betrayer
4674,11332,3,Hatefury Shadowstalker
4675,2014,3,Hatefury Hellcaller
4676,10906,3,Lesser Infernal
4677,5049,3,Doomwarder
4678,1913,3,Mana Eater
4679,159,3,Nether Maiden
4680,9015,3,Doomwarder Captain
4681,6172,3,Mage Hunter
4682,2834,3,Nether Sister
4684,2737,3,Nether Sorceress
4685,6173,3,Ley Hunter
4686,10043,5,Deepstrider Giant
4687,10039,5,Deepstrider Searcher
4688,10902,1,Bonepaw Hyena
4689,2726,1,Starving Bonepaw
4690,10271,1,Rabid Bonepaw
4692,1192,1,Dread Swoop
4693,10273,1,Dread Flyer
4694,14319,1,Dread Ripper
4695,10825,1,Carrion Horror
4696,2729,1,Scorpashi Snapper
4697,2765,1,Scorpashi Lasher
4699,2766,1,Scorpashi Venomlash
4700,1308,1,Aged Kodo
4701,1241,1,Dying Kodo
4702,2767,1,Ancient Kodo
4705,4708,7,Burning Blade Invoker
4706,7206,7,Razzeric
4707,11573,7,Zuzubee
4708,7182,7,Shreev
4709,7211,7,Zamek
4711,11264,7,Slitherblade Naga
4712,11266,7,Slitherblade Sorceress
4713,6747,7,Slitherblade Warrior
4714,6748,7,Slitherblade Myrmidon
4715,11265,7,Slitherblade Razortail
4716,11267,7,Slitherblade Tidehunter
4718,6750,7,Slitherblade Oracle
4719,6749,7,Slitherblade Sea Witch
4720,5443,7,Rizzle Brassbolts
4721,2738,7,Zangen Stonehoof
4722,2739,7,Rau Cliffrunner
4723,7207,7,Foreman Cozzle
4726,2742,1,Raging Thunder Lizard
4727,2764,1,Elder Thunder Lizard
4728,1074,1,Gritjaw Basilisk
4729,7345,1,Hulking Gritjaw Basilisk
4730,2788,7,Lelanai
4731,2789,7,Zachariah Post
4732,3274,7,Randal Hunter
4752,4464,7,Kildar
4753,5070,7,Jartsam
4772,3410,7,Ultham Ironhorn
4773,3945,7,Velma Warnam
4775,2811,7,Felicia Doan
4779,2785,10,Riding Ram (Brown)
4781,2838,1,Snufflenose Gopher
4782,7009,7,Truk Wildbeard
4783,5226,7,Dawnwatcher Selgorm
4784,5084,7,Argent Guard Manados
4785,2830,7,Illusionary Nightmare
4786,5225,7,Dawnwatcher Shaedlass
4787,4946,7,Argent Guard Thaelrid
4788,2012,3,Fallenroot Satyr
4789,2011,3,Fallenroot Rogue
4791,4685,7,Nazeer Bloodpike
4792,4686,7,Swamp Eye Jarl
4794,4826,7,Morgan Stern
4795,1923,7,Force of Nature
4798,2014,3,Fallenroot Shadowstalker
4799,2021,3,Fallenroot Hellcaller
4802,4983,7,Blackfathom Tide Priestess
4803,4976,7,Blackfathom Oracle
4805,4982,7,Blackfathom Sea Witch
4807,4762,7,Blackfathom Myrmidon
4809,2882,7,Twilight Acolyte
4810,2898,7,Twilight Reaver
4811,2886,7,Twilight Aquamancer
4812,2894,7,Twilight Loreseeker
4813,2877,7,Twilight Shadowmage
4814,2890,7,Twilight Elementalist
4815,2835,7,Murkshallow Snapclaw
4818,4920,7,Blindlight Murloc
4819,11293,7,Blindlight Muckdweller
4820,3617,7,Blindlight Oracle
4821,981,1,Skittering Crustacean
4822,1001,1,Snapping Crustacean
4823,9565,1,Barbed Crustacean
4824,1244,1,Aku'mai Fisher
4825,5026,1,Aku'mai Snapjaw
4827,2836,1,Deep Pool Threshfin
4829,2837,7,Aku'mai
4830,1816,1,Old Serra'kis
4831,4979,7,Lady Sarevess
4832,4939,7,Twilight Lord Kelris
4834,4676,7,Theramore Infiltrator
4841,2850,1,Deadmire
4842,6102,7,Earthcaller Halmgar
4844,6051,7,Shadowforge Surveyor
4845,6053,7,Shadowforge Ruffian
4846,6052,7,Shadowforge Digger
4847,6054,7,Shadowforge Relic Hunter
4848,6055,7,Shadowforge Darkcaster
4849,6067,7,Shadowforge Archaeologist
4850,722,7,Stonevault Cave Lurker
4851,721,7,Stonevault Rockchewer
4852,160,7,Stonevault Oracle
4853,1194,7,Stonevault Geomancer
4854,11165,7,Grimlok
4855,11166,7,Stonevault Brawler
4856,722,7,Stonevault Cave Hunter
4857,10805,4,Stone Keeper
4860,2234,4,Stone Steward
4861,1954,1,Shrike Bat
4863,4486,1,Jadespine Basilisk
4872,2695,9,Obsidian Golem
4875,4202,7,Turhaw
4876,4306,7,Jawn Highmesa
4877,4529,7,Jandia
4878,4308,7,Montarr
4879,10704,7,Ogg'marr
4880,4684,7,Stinky Ignatz
4883,10704,7,Krak
4884,10704,7,Zulrg
4885,4825,7,Gregor MacVince
4886,11038,7,Hans Weston
4887,5027,1,Ghamoo-ra
4888,4859,7,Marie Holdston
4889,4828,7,Torq Ironblast
4890,4833,7,Piter Verance
4891,4853,7,Dwane Wertle
4892,4827,7,Jensen Farran
4893,4858,7,Bartender Lillian
4894,4831,7,Craig Nollward
4895,2903,7,Smiling Jim
4896,4854,7,Charity Mipsy
4897,4855,7,Helenia Olden
4898,4830,7,Brant Jasperbloom
4899,4857,7,Uma Bartulm
4900,4832,7,Alchemist Narett
4901,13169,7,Sara Pierce
4902,4834,7,Mikal Pierce
4921,2910,7,Guard Byron
4922,3138,7,Guard Edward
4923,3139,7,Guard Jarad
4924,3136,7,Combat Master Criton
4926,2972,7,Krog
4941,2950,7,Caz Twosprocket
4943,2951,7,Mosarn
4944,2952,7,Captain Garran Vimes
4945,10318,9,Goblin Drag Car
4946,2490,9,Gnome Drag Car
4947,4839,7,Theramore Lieutenant
4948,2953,7,Adjutant Tesoran
4949,4527,7,Thrall
4950,1100,1,Spot
4951,4836,7,Theramore Practicing Guard
4952,3019,9,Theramore Combat Dummy
4953,1987,8,Moccasin
4954,3957,7,Uttnar
4958,985,6,Haunting Spirit
4959,4469,7,Jorgen
4960,2961,7,Bishop DeLavey
4961,3238,7,Dashel Stonefist
4962,2963,7,Tapoke 'Slim' Jahn
4963,2964,7,Mikhail
4964,2965,7,Commander Samaul
4965,2966,7,Pained
4966,2967,7,Private Hendel
4967,2969,7,Archmage Tervosh
4968,2970,7,Lady Jaina Proudmoore
4969,4470,7,Old Town Thug
4971,3509,7,Slim's Friend
4972,2971,7,Kagoro
4973,4835,7,Guard Lasiter
4974,2974,7,Aldwin Laughlin
4977,1819,7,Murkshallow Softshell
4978,110,4,Aku'mai Servant
4979,2978,7,Theramore Guard
4980,2976,7,Paval Reethe
4981,5547,7,Ben Trias
4982,262,7,Thomas
4983,10704,7,Ogron
4984,5078,7,Argos Nightwhisper
4995,2991,7,Stockade Guard
4996,2986,7,Injured Stockade Guard
5038,2575,10,World Enchanting Trainer
5042,2993,7,Nurse Lillian
5043,2147,7,Defias Rioter
5044,4671,7,Theramore Skirmisher
5045,3003,7,Private Hallan
5046,2994,7,Lieutenant Caldwell
5047,0,0,Ellaercia
5048,4317,1,Deviate Adder
5049,2999,7,Lyesa Steelbrow
5052,2998,7,Edward Remington
5053,2996,1,Deviate Crocolisk
5054,3002,7,Krumn
5055,8172,7,Deviate Lasher
5056,3006,1,Deviate Dreadfang
5057,3016,7,Theramore Deserter
5058,246,1,Wolfguard Worg
5081,3010,7,Connor Rivers
5082,3011,7,Vincent Hyal
5083,3014,7,Clerk Lendry
5085,2978,7,Sentry Point Guard
5086,4667,7,Sentry Point Captain
5087,655,7,Do'gol
5088,3015,7,Falgran Hastil
5089,3017,7,Balos Jacken
5090,3137,7,Combat Master Szigeti
5091,3138,7,Guard Kahil
5092,3140,7,Guard Lana
5093,3141,7,Guard Narrisha
5094,3139,7,Guard Tark
5095,3142,7,Captain Andrews
5096,3134,7,Captain Thomas
5097,3123,6,Lupine Delusion
5099,3039,7,Soleil Stonemantle
5100,3040,7,Fillius Fizzlespinner
5101,3041,7,Bryllia Ironbrand
5102,3042,7,Dolman Steelfury
5103,3043,7,Grenil Steelfury
5106,3044,7,Bromiir Ormsen
5107,3045,7,Mangorn Flinthammer
5108,3049,7,Raena Flinthammer
5109,3050,7,Myra Tyrngaarde
5110,3046,7,Barim Jurgenstaad
5111,3047,7,Innkeeper Firebrew
5112,3051,7,Gwenna Firebrew
5113,3054,7,Kelv Sternhammer
5114,3055,7,Bilban Tosslespanner
5115,3056,7,Daera Brightspear
5116,3072,7,Olmin Burningbeard
5117,3073,7,Regnus Thundergranite
5118,3074,7,Brogun Stoneshield
5119,3075,7,Hegnar Swiftaxe
5120,3057,7,Brenwyn Wintersteel
5121,3076,7,Kelomir Ironhand
5122,3077,7,Skolmin Goldfury
5123,5408,7,Bretta Goldfury
5124,3078,7,Sognar Cliffbeard
5125,3079,7,Dolkin Craghelm
5126,3080,7,Olthran Craghelm
5127,3104,7,Fimble Finespindle
5128,3105,7,Bombus Finespindle
5129,3106,7,Lissyphus Finespindle
5130,3081,7,Jondor Steelbrow
5132,3107,7,Pithwick
5133,3082,7,Harick Boulderdrum
5134,3061,7,Jonivera Farmountain
5135,3083,7,Svalbrad Farmountain
5137,3063,7,Reyna Stonebranch
5138,3064,7,Gwina Stonebranch
5139,3084,7,Kurdrum Barleybeard
5140,3065,7,Edris Barleybeard
5141,3086,7,Theodrus Frostbeard
5142,3066,7,Braenna Flintcrag
5143,3085,7,Toldren Deepiron
5144,3108,7,Bink
5145,10214,7,Juli Stormkettle
5146,3109,7,Nittlebur Sparkfizzle
5147,3089,7,Valgar Highforge
5148,3088,7,Beldruk Doombrow
5149,3087,7,Brandur Ironhammer
5150,3068,7,Nissa Firestone
5151,3119,7,Ginny Longberry
5152,3110,7,Bingus
5153,3091,7,Jormund Stonebrow
5154,3069,7,Poranna Snowbraid
5155,3070,7,Ingrys Stonebrow
5156,3071,7,Maeva Snowbraid
5157,3111,7,Gimble Thistlefuzz
5158,3120,7,Tilli Thistlefuzz
5159,3094,7,Daryl Riknussun
5160,3095,7,Emrul Riknussun
5161,3096,7,Grimnur Stonebrand
5162,3121,7,Tansy Puddlefizz
5163,3112,7,Burbik Gearspanner
5164,3099,7,Grumnus Steelshaper
5165,3101,7,Hulfdan Blackbeard
5166,3100,7,Ormyr Flinteye
5167,3113,7,Fenthwick
5169,3114,7,Tynnus Venomsprout
5170,3103,7,Hjoldir Stoneblade
5171,3115,7,Thistleheart
5172,3116,7,Briarthorn
5173,3122,7,Alexander Calder
5174,3117,7,Springspindle Fizzlegear
5175,3118,7,Gearcutter Cogspinner
5177,3124,7,Tally Berryfizz
5178,3125,7,Soolie Berryfizz
5184,4679,7,Theramore Sentry
5185,12198,1,Hammerhead Shark
5186,12199,1,Basking Shark
5188,3128,7,Garyl
5189,3129,7,Thrumn
5190,3130,7,Merill Pleasance
5191,3131,7,Shalumon
5193,3133,7,Rebecca Laughlin
5194,207,1,Black Riding Wolf
5195,2328,1,Brown Riding Wolf
5196,2320,1,Gray Riding Wolf
5197,2326,1,Red Riding Wolf
5198,1166,1,Arctic Riding Wolf
5199,3135,7,Medic Tamberlyn
5200,3143,7,Medic Helaina
5202,3020,9,Archery Target
5204,4056,7,Apothecary Zinge
5224,4767,1,Murk Slitherer
5225,4768,1,Murk Spitter
5226,7672,1,Murk Worm
5228,682,7,Saturated Ooze
5229,597,7,Gordunni Ogre
5232,11554,7,Gordunni Brute
5234,11557,7,Gordunni Mauler
5235,682,7,Fungal Ooze
5236,11559,7,Gordunni Shaman
5237,11558,7,Gordunni Ogre Mage
5238,11533,7,Gordunni Battlemaster
5239,11556,7,Gordunni Mage-Lord
5240,11560,7,Gordunni Warlock
5241,11561,7,Gordunni Warlord
5243,4780,7,Cursed Atal'ai
5244,482,7,Zukk'ash Stinger
5245,482,7,Zukk'ash Wasp
5246,157,7,Zukk'ash Worker
5247,2592,7,Zukk'ash Tunneler
5249,8598,7,Woodpaw Mongrel
5251,10796,7,Woodpaw Trapper
5253,543,7,Woodpaw Brute
5254,10794,7,Woodpaw Mystic
5255,10795,7,Woodpaw Reaver
5256,7709,7,Atal'ai Warrior
5258,10793,7,Woodpaw Alpha
5259,6671,7,Atal'ai Witch Doctor
5260,3186,1,Groddoc Ape
5261,6673,7,Enthralled Atal'ai
5262,3188,1,Groddoc Thunderer
5263,4770,6,Mummified Atal'ai
5267,4772,6,Unliving Atal'ai
5268,3201,1,Ironfur Bear
5269,4776,7,Atal'ai Priest
5270,4778,6,Atal'ai Corpse Eater
5271,4773,6,Atal'ai Deathwalker
5272,8838,1,Grizzled Ironfur Bear
5273,6675,7,Atal'ai High Priest
5274,3200,1,Ironfur Patriarch
5276,8471,2,Sprite Dragon
5277,7903,2,Nightmare Scalebane
5278,2158,2,Sprite Darter
5280,7863,2,Nightmare Wyrmkin
5283,181,2,Nightmare Wanderer
5286,165,1,Longtooth Runner
5287,3202,1,Longtooth Howler
5288,3203,1,Rabid Longtooth
5291,7569,1,Hakkari Frostwing
5292,3207,7,Feral Scar Yeti
5293,10944,7,Hulking Feral Scar
5295,10943,7,Enraged Feral Scar
5296,3220,7,Rage Scar Yeti
5297,3209,7,Elder Rage Scar
5299,3208,7,Ferocious Rage Scar
5300,3210,1,Frayfeather Hippogryph
5304,10890,1,Frayfeather Stagwing
5305,3211,1,Frayfeather Skystormer
5306,6756,1,Frayfeather Patriarch
5307,2699,1,Vale Screecher
5308,3204,1,Rogue Vale Screecher
5312,7553,2,Lethlas
5314,7553,2,Phantim
5317,7974,2,Jademir Oracle
5319,625,2,Jademir Tree Warder
5320,12509,2,Jademir Boughguard
5327,3215,7,Coast Crawl Snapclaw
5328,3900,7,Coast Crawl Deepseer
5331,9135,7,Hatecrest Warrior
5332,4922,7,Hatecrest Wave Rider
5333,11258,7,Hatecrest Serpent Guard
5334,9134,7,Hatecrest Myrmidon
5335,5029,7,Hatecrest Screamer
5336,11260,7,Hatecrest Sorceress
5337,11259,7,Hatecrest Siren
5343,11262,7,Lady Szallah
5345,1817,7,Diamond Head
5346,7336,7,Bloodroar the Stalker
5347,10889,1,Antilus the Soarer
5349,7569,1,Arash-ethis
5350,706,1,Qirot
5352,706,1,Old Grizzlegut
5353,4494,7,Itharius
5354,2168,4,Gnarl Leafbrother
5355,18196,7,Firewing Defender
5356,780,1,Snarler
5357,10037,5,Land Walker
5358,12813,5,Cliff Giant
5359,4945,5,Shore Strider
5360,12812,5,Deep Strider
5361,10039,5,Wave Strider
5362,10872,7,Northspring Harpy
5363,10873,7,Northspring Roguefeather
5364,10874,7,Northspring Slayer
5366,1352,7,Northspring Windcaller
5384,5079,7,Brohann Caskbelly
5385,6778,7,Watcher Mahar Ba
5386,5081,7,Acolyte Dellis
5387,3596,7,High Explorer Magellas
5388,4838,7,Ingo Woolybush
5389,5575,7,Prospector Gunstan
5390,4715,7,Sage Palerunner
5391,4553,7,Galen Goodward
5392,3396,7,Yarr Hammerstone
5393,6776,7,Quartermaster Lungertz
5394,4897,7,Neeka Bloodscar
5395,4694,7,Felgur Twocuts
5396,4693,7,Captain Pentigast
5397,4875,7,Uthek the Wise
5398,1258,7,Warug
5399,6695,7,Veyzhak the Cannibal
5400,6693,6,Zekkis
5401,6694,7,Kazkaz the Unholy
5402,9441,7,Khan Hratha
5403,2410,10,White Stallion
5404,2402,10,Black Stallion
5405,2409,10,Pinto
5406,2408,10,Palomino
5409,7470,1,Harvester Swarm
5411,7217,7,Krinkle Goodsteel
5412,4695,7,Gurda Wildmane
